ID,Block,Sex,Diet,Regimen,Weight,Fat_Scores_Dorsal,Fat_Scores_Pelvic,days_since_1st_trt,days_since_2nd_trt,days_since_1st_D_or_A,days_since_1st_D_inj,vax_history,blank_avg,blank_sd,cutoff_new,age_lab,Env,age_wild,repro,body_length_mm,ticks_total,fleas,mites,Testes,H_poly,Pinworms,Cestode,repro_bin,Col_5_bcen,Col_6_bcen,Col_7_bcen,Col_5_avg,Col_6_avg,Col_7_avg,OD_avg,OD,Fat_Scores_Sum,boost,ishigh,ismale,isrepro,isadult,islab,isvax,isHp,nHp
SUBJ-0109,,M,High,D,18.5,2.0,3.0,6.0,,6.0,6.0,D,0.069285714,0.01072666,0.101465693,,Wild,A,D,90.0,0,0,0,0.0,0,0,0,Non-Reproductive,0.143714286,0.062714286,0.017714286,0.151357143,0.063357143,0.019357143,0.07802381,0.0,5.0,0,1.0,1.0,0.0,1.0,0.0,1.0,0,0
SUBJ-0110,,M,High,D,28.0,2.0,2.0,7.0,,7.0,7.0,D,0.065125,0.005254462,0.080888387,,Wild,A,S,100.0,3,0,2,0.0,0,0,0,Reproductive,0.000875,-0.003125,-0.009125,-0.000375,-0.005375,-0.010375,-0.005375,0.0,4.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0110,,M,High,D,25.0,3.0,3.0,16.0,,16.0,16.0,D,0.05775,0.005117372,0.073102117,,Wild,A,S,98.0,2,0,3,0.0,0,0,0,Reproductive,0.78025,0.43925,0.22025,0.7919375,0.4469375,0.2274375,0.488770833,0.488770833,6.0,0,1.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0111,,M,Low,DD,13.0,3.0,3.0,6.0,,6.0,6.0,D,0.066571429,0.014646864,0.110512019,,Wild,SA,A,70.0,1,0,2,0.0,0,0,0,Non-Reproductive,0.029428571,0.013428571,0.019428571,0.027785714,0.010785714,0.020285714,0.019619047,0.0,6.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,5
SUBJ-0111,,M,Low,DD,14.0,2.0,2.0,27.0,7.0,27.0,27.0,DD,0.066571429,0.014646864,0.110512019,,Wild,A,A,68.0,0,0,0,0.0,0,0,0,Non-Reproductive,2.672428571,2.307428571,1.531428571,2.523285714,2.199285714,1.529785714,2.084119047,2.084119047,4.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1,5
SUBJ-0111,,M,Low,DD,13.5,3.0,3.0,13.0,,13.0,13.0,D,0.0595,0.005123475,0.074870426,,Wild,A,A,79.0,4,0,3,0.0,0,0,0,Non-Reproductive,1.8915,1.3855,0.8075,1.8931875,1.3811875,0.8176875,1.364020833,1.364020833,6.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1,5
SUBJ-0111,,M,Low,DD,15.0,2.0,3.0,34.0,14.0,34.0,34.0,DD,0.0595,0.004213075,0.072139225,,Wild,A,,70.0,0,0,3,0.109,5,3,0,,2.7395,2.1185,1.5415,2.66775,2.11075,1.57625,2.11825,2.11825,5.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1,5
SUBJ-0112,,F,High,A,21.0,2.0,2.0,9.0,,9.0,,A,0.070625,0.014585417,0.11438125,,Wild,A,P,89.0,2,0,1,0.0,0,0,0,Reproductive,-0.013625,-0.011625,-0.021625,-0.009383928,-0.010883929,-0.016383929,-0.012217262,0.0,4.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0,0
SUBJ-0112,,F,High,A,25.5,2.0,2.0,0.0,,0.0,,A,0.05475,0.005214163,0.07039249,,Wild,A,L,90.0,5,0,1,0.0,0,0,0,Reproductive,-0.00175,0.00625,-0.00075,0.0020625,0.0065625,0.0010625,0.003229167,0.0,4.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0,0
SUBJ-0113,,F,High,DD,23.0,3.0,3.0,29.0,9.0,29.0,29.0,DD,0.060875,0.005710462,0.078006386,,Wild,A,P,92.0,0,0,0,0.0,0,0,0,Reproductive,2.229125,1.532125,0.966125,2.1980625,1.5060625,0.9390625,1.547729167,1.547729167,6.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1,24
SUBJ-0113,,F,High,DD,23.5,3.0,3.0,21.0,1.0,21.0,21.0,DD,0.05475,0.005214163,0.07039249,,Wild,A,P,85.0,3,0,3,0.0,0,0,0,Reproductive,0.18425,0.08925,0.03725,0.1845625,0.0900625,0.0400625,0.104895833,0.104895833,6.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1,24
SUBJ-0113,,F,High,DD,22.0,2.0,2.0,48.0,28.0,48.0,48.0,DD,0.05775,0.005117372,0.073102117,,Wild,A,P,75.0,1,0,0,0.0,24,0,0,Reproductive,0.88825,0.46325,0.23525,0.8544375,0.4584375,0.2369375,0.516604167,0.516604167,4.0,1,1.0,0.0,1.0,1.0,0.0,1.0,1,24
SUBJ-0114,,F,Low,DD,16.0,3.0,3.0,27.0,7.0,27.0,27.0,DD,0.063375,0.004922842,0.078143527,,Wild,A,P,81.0,0,0,0,0.0,0,0,0,Reproductive,2.871625,2.441625,2.323625,2.89125,2.29375,2.31525,2.500083333,2.500083333,6.0,1,0.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0114,,F,Low,DD,15.5,2.0,2.0,20.0,0.0,20.0,20.0,D,0.0615,0.006751543,0.081754629,,Wild,A,P,65.0,0,0,2,0.0,0,0,0,Reproductive,1.6155,1.0605,0.5815,1.631583334,1.036083334,0.577583334,1.08175,1.08175,4.0,0,0.0,0.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0115,,M,Low,DA,18.0,3.0,3.0,26.0,7.0,26.0,26.0,DA,0.059625,0.004090767,0.071897301,,Wild,A,D,81.0,0,0,2,0.0,0,0,0,Non-Reproductive,2.214375,1.477375,0.851375,2.1425,1.4475,0.8565,1.482166667,1.482166667,6.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1,8
SUBJ-0115,,M,Low,DA,20.0,3.0,3.0,34.0,15.0,34.0,34.0,DA,0.063375,0.004922842,0.078143527,,Wild,A,D,87.0,1,0,3,0.45,8,0,1,Non-Reproductive,1.051625,0.609625,0.339625,1.06425,0.58825,0.32875,0.660416667,0.660416667,6.0,0,0.0,1.0,0.0,1.0,0.0,1.0,1,8
SUBJ-0116,,M,High,AD,24.5,2.0,2.0,19.0,,19.0,,A,0.069125,0.006352903,0.088183709,,Wild,A,S,90.0,0,0,0,0.0,0,0,0,Reproductive,-0.009125,-0.015125,-0.015125,-0.0105625,-0.0170625,-0.0155625,-0.014395833,0.0,4.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0,0
SUBJ-0117,,F,Low,DD,20.0,3.0,3.0,40.0,21.0,40.0,40.0,DD,0.060875,0.005710462,0.078006386,,Wild,A,P,74.0,1,0,0,0.0,0,0,0,Reproductive,2.389125,1.993125,1.582125,2.3670625,1.9860625,1.5440625,1.965729167,1.965729167,6.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1,9
SUBJ-0117,,F,Low,DD,21.5,2.0,2.0,19.0,0.0,19.0,19.0,D,0.066571429,0.014646864,0.110512019,,Wild,A,P/G/L,81.0,4,1,0,0.0,0,0,0,Reproductive,2.275428571,1.679428571,1.141428571,2.257785714,1.694785714,1.118285714,1.690285714,1.690285714,4.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,9
SUBJ-0117,,F,Low,DD,21.5,2.0,2.0,5.0,,5.0,5.0,D,0.058285714,0.008344618,0.083319569,,Wild,A,P,85.0,3,0,0,0.0,0,0,0,Reproductive,-0.003285714,-0.005285714,-0.007285714,-0.005714286,-0.007714286,-0.007214286,-0.006880952,0.0,4.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,9
SUBJ-0117,,F,Low,DD,19.5,2.0,3.0,27.0,8.0,27.0,27.0,DD,0.05475,0.005214163,0.07039249,,Wild,A,P,92.0,0,0,0,0.0,0,0,0,Reproductive,2.96225,2.58425,2.06125,2.8620625,2.5435625,2.0480625,2.4845625,2.4845625,5.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1,9
SUBJ-0117,,F,Low,DD,22.5,2.0,3.0,33.0,14.0,33.0,33.0,DD,0.0595,0.004213075,0.072139225,,Wild,A,P,86.0,0,1,2,0.0,0,0,0,Reproductive,2.8425,2.3055,1.9535,2.79975,2.22075,1.88725,2.302583333,2.302583333,5.0,1,0.0,0.0,1.0,1.0,0.0,1.0,1,9
SUBJ-0117,,F,Low,DD,18.0,2.0,2.0,,,,,DDD,0.069285714,0.01072666,0.101465693,,Wild,A,P,81.0,1,0,0,0.0,9,27,0,Reproductive,1.969714286,1.455714286,0.831714286,1.979857143,1.447857143,0.867357143,1.431690476,1.431690476,4.0,0,0.0,0.0,1.0,1.0,0.0,1.0,1,9
SUBJ-0118,,M,High,DA,22.0,2.0,2.0,30.0,9.0,30.0,30.0,DA,0.055125,0.003407253,0.06534676,,Wild,A,S,94.0,0,0,1,0.0,0,0,0,Reproductive,0.599875,0.321875,0.162875,0.5948125,0.3213125,0.1628125,0.359645833,0.359645833,4.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,17
SUBJ-0118,,M,High,DA,23.5,2.0,3.0,36.0,15.0,36.0,36.0,DA,0.065125,0.005254462,0.080888387,,Wild,A,S,85.0,1,0,5,0.776,17,8,77,Reproductive,0.498875,0.240875,0.119875,0.517125,0.241125,0.125625,0.294625,0.294625,5.0,0,1.0,1.0,1.0,1.0,0.0,1.0,1,17
SUBJ-0119,,M,Low,DA,28.5,2.0,2.0,23.0,,23.0,23.0,D,0.0655,0.005809475,0.082928425,,Wild,A,S,105.0,1,1,0,0.0,0,0,0,Reproductive,0.6655,0.3515,0.1685,0.6666875,0.3511875,0.1711875,0.396354167,0.396354167,4.0,0,0.0,1.0,1.0,1.0,0.0,1.0,0,0
SUBJ-0000,,,,,,,,,,,,,0.070375,0.003925648,0.082151945,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.579625,1.022625,0.620625,1.5539375,1.0069375,0.6149375,1.058604167,1.058604167,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.070375,0.003925648,0.082151945,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.529625,1.024625,0.636625,1.5324375,1.0209375,0.6309375,1.0614375,1.0614375,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.070375,0.003925648,0.082151945,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.681625,0.388625,0.204625,0.6829375,0.3794375,0.2049375,0.4224375,0.4224375,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.069,0.007309485,0.090928455,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.568,1.07,0.677,1.582125,1.070125,0.675625,1.109291667,1.109291667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.069,0.007309485,0.090928455,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.644,1.092,0.649,1.628625,1.102625,0.655125,1.128791667,1.128791667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.085875,0.035686882,0.192935647,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.528125,0.964125,0.551125,1.5074375,0.9459375,0.5529375,1.002104167,1.002104167,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.085875,0.035686882,0.192935647,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.622125,0.876125,0.668125,1.5804375,0.8749375,0.6654375,1.040270833,1.040270833,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0685,0.01011364,0.09884092,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.6075,1.0625,0.5995,1.5813125,1.0408125,0.6078125,1.076645833,1.076645833,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0685,0.01011364,0.09884092,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.8695,1.2685,0.7465,1.8158125,1.2463125,0.7513125,1.271145833,1.271145833,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0635,0.006824326,0.083972979,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.5295,1.0225,0.5535,1.528875,1.005875,0.570875,1.035208333,1.035208333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0635,0.006824326,0.083972979,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.6435,1.0965,0.7405,1.564375,1.028375,0.688875,1.093875,1.093875,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.063875,0.007548652,0.086520955,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.969125,1.435125,0.950125,1.99075,1.43825,0.94325,1.457416667,1.457416667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.063875,0.007548652,0.086520955,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.524125,0.994125,0.593125,1.51375,0.99025,0.58625,1.030083333,1.030083333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.070125,0.006174545,0.088648634,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.435875,0.905875,0.539875,1.437625,0.908125,0.527125,0.957625,0.957625,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.070125,0.006174545,0.088648634,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.390875,0.852875,0.503875,1.351125,0.843625,0.491125,0.895291667,0.895291667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.070125,0.006174545,0.088648634,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.010125,-0.010125,-0.004125,-0.013375,-0.012375,-0.010875,-0.012208333,0.0,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.06375,0.005650537,0.080701612,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.52925,0.97925,0.60125,1.51675,0.98275,0.61625,1.038583333,1.038583333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.06375,0.005650537,0.080701612,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.29325,0.83725,0.50425,1.27925,0.83625,0.48475,0.86675,0.86675,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.076625,0.012129509,0.113013528,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.456375,1.072375,0.658375,1.477875,1.078375,0.658875,1.071708333,1.071708333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.076625,0.012129509,0.113013528,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.335375,0.796375,0.472375,1.307875,0.790375,0.460375,0.852875,0.852875,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.07225,0.006341473,0.09127442,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.37775,0.94875,0.54975,1.40525,0.94975,0.55975,0.971583333,0.971583333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.07225,0.006341473,0.09127442,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.25075,0.74975,0.40875,1.25825,0.74925,0.41125,0.80625,0.80625,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.07225,0.010525479,0.103826438,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.27175,0.79375,0.46275,1.2775,0.7935,0.475,0.848666667,0.848666667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.07225,0.010525479,0.103826438,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.40575,0.90975,0.49075,1.3935,0.8905,0.503,0.929,0.929,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.067875,0.016383245,0.117024735,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.427125,0.885125,0.485125,1.445,0.888,0.4985,0.943833333,0.943833333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.067875,0.016383245,0.117024735,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.395125,0.899125,0.508125,1.4075,0.8995,0.505,0.937333333,0.937333333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0785,0.005154748,0.093964244,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.2025,0.7635,0.4245,1.2109375,0.7624375,0.4309375,0.8014375,0.8014375,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0785,0.005154748,0.093964244,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.2235,0.7925,0.4495,1.2469375,0.8014375,0.4509375,0.833104167,0.833104167,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.071,0.005554921,0.087664762,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.431,0.837,0.485,1.441125,0.844125,0.489125,0.924791667,0.924791667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.071,0.005554921,0.087664762,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.372,0.805,0.483,1.384125,0.822125,0.483625,0.896625,0.896625,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.1055,0.037496667,0.21799,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.5075,0.9055,0.5465,1.49475,0.90875,0.55775,0.987083333,0.987083333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.1055,0.037496667,0.21799,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.4425,0.9255,0.5555,1.44225,0.94025,0.55375,0.97875,0.97875,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0745,0.005042675,0.089628025,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.3675,0.8815,0.5135,1.401125,0.903625,0.524125,0.942958333,0.942958333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0745,0.005042675,0.089628025,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.3985,0.8645,0.5225,1.440625,0.874125,0.530625,0.948458333,0.948458333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.071125,0.00653425,0.090727751,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.555875,1.076875,0.649875,1.5563125,1.0868125,0.6583125,1.100479167,1.100479167,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.071125,0.00653425,0.090727751,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.510875,0.994875,0.591875,1.5218125,0.9978125,0.5898125,1.036479167,1.036479167,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.075375,0.00526274,0.091163219,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.907625,1.327625,0.776625,1.868,1.3175,0.7895,1.325,1.325,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.075375,0.00526274,0.091163219,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.634625,1.027625,0.587625,1.6265,1.0105,0.5845,1.073833333,1.073833333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.120375,0.011500776,0.154877329,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.618625,1.015625,0.554625,1.5985625,0.9815625,0.5715625,1.0505625,1.0505625,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.120375,0.011500776,0.154877329,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.575625,0.959625,0.567625,1.5815625,0.9775625,0.5755625,1.044895833,1.044895833,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.12075,0.053742109,0.281976327,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.45125,0.91325,0.54825,1.4588125,0.9088125,0.5373125,0.9683125,0.9683125,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.12075,0.053742109,0.281976327,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.54525,0.96525,0.53925,1.4968125,0.9588125,0.5413125,0.998979167,0.998979167,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.12075,0.053742109,0.281976327,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.05575,-0.02975,-0.04575,-0.0396875,-0.0321875,-0.0341875,-0.035354167,0.0,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0935,0.007230886,0.115192658,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.4285,0.9045,0.5105,1.45275,0.90175,0.53325,0.962583333,0.962583333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.0935,0.007230886,0.115192658,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.3355,0.8395,0.4915,1.34375,0.84325,0.49825,0.895083333,0.895083333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.659375,0.040305751,0.780292253,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.375625,0.849625,0.398625,1.3736875,0.8261875,0.4006875,0.866854167,0.866854167,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.659375,0.040305751,0.780292253,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.555625,1.028625,0.658625,1.5531875,0.9886875,0.6261875,1.056020833,1.056020833,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.659375,0.040305751,0.780292253,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.000625,-0.015375,0.015625,0.0081875,0.0116875,0.0256875,0.0151875,0.0,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.4355,0.13659429,0.845282869,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.7205,1.1395,0.6205,1.6716875,1.0636875,0.6376875,1.124354167,1.124354167,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.4355,0.13659429,0.845282869,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.4985,1.0085,0.6085,1.4951875,1.0086875,0.6236875,1.042520833,1.042520833,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.5945,0.209919713,1.224259138,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.3195,0.8235,0.2745,1.37375,0.80625,0.27625,0.81875,0.0,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.5945,0.209919713,1.224259138,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.5145,0.9665,0.5005,1.51975,0.95875,0.49175,0.990083333,0.0,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.10875,0.014801062,0.153153185,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.51625,0.95325,0.48825,1.49275,0.97275,0.50975,0.99175,0.99175,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.10875,0.014801062,0.153153185,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.48025,0.90625,0.48525,1.46775,0.92725,0.49925,0.96475,0.96475,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.125125,0.026835145,0.205630435,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.490875,0.942875,0.502875,1.4955625,0.9555625,0.5225625,0.991229167,0.991229167,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.125125,0.026835145,0.205630435,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.556875,0.976875,0.569875,1.5805625,0.9870625,0.5720625,1.0465625,1.0465625,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.10875,0.015809129,0.156177388,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.11025,0.69825,0.35925,1.121875,0.698875,0.368875,0.729875,0.729875,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.10875,0.015809129,0.156177388,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,0.96425,0.75725,0.41625,0.976375,0.769375,0.421375,0.722375,0.722375,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.11625,0.01454795,0.159893851,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.15875,0.72075,0.37975,1.189,0.7325,0.4035,0.775,0.775,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.11625,0.01454795,0.159893851,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.13775,0.69675,0.37475,1.1655,0.7105,0.3965,0.7575,0.7575,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.110375,0.028218219,0.195029656,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.765625,1.166625,0.644625,1.792875,1.164375,0.687375,1.214875,1.214875,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.110375,0.028218219,0.195029656,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.488625,1.017625,0.590625,1.506375,1.031875,0.616375,1.051541667,1.051541667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.090375,0.018376518,0.145504555,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.185625,0.873625,0.499625,1.1995,0.8845,0.503,0.862333333,0.862333333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.090375,0.018376518,0.145504555,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.390625,0.895625,0.509625,1.382,0.895,0.5165,0.931166667,0.931166667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.090375,0.018376518,0.145504555,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,-0.017375,-0.002375,-0.016375,-0.0005,0.0075,0.0005,0.0025,0.0,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.09675,0.026537036,0.176361108,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.16025,0.72525,0.35825,1.211,0.7295,0.383,0.7745,0.7745,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.09675,0.026537036,0.176361108,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.29025,0.76825,0.47425,1.2895,0.7725,0.492,0.851333333,0.851333333,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.11925,0.017685749,0.172307247,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.28375,0.83275,0.47175,1.296875,0.853875,0.478875,0.876541667,0.876541667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.11925,0.017685749,0.172307247,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.28675,0.78375,0.42675,1.250875,0.783875,0.426375,0.820375,0.820375,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.10625,0.034656477,0.210219432,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.34475,0.84575,0.46275,1.36725,0.85275,0.46925,0.896416667,0.896416667,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.10625,0.034656477,0.210219432,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.54275,0.95975,0.58075,1.53475,0.96325,0.57325,1.02375,1.02375,,0,,,,,,,0,0
SUBJ-0000,,,,,,,,,,,,,0.101375,0.013637527,0.142287581,,Lab,,,,0,0,0,0.0,0,0,0,Non-Reproductive,1.852625,1.307625,0.825625,1.868625,1.304125,0.847125,1.339958333,1.339958333,,0,,,,,,,0,0
